year,id,inv_w1,inviapply_w1,dige_w1,lerner_w1,bsize_w1,post_w1,bodi_w1,age_w1,fixpro_w1,exp_w1,flows_w1,subsidies_w1,profit_w1,industrycode,hyid,yb
2010,398,1.79176,1.09861,0.7402064,3.18189,2.19722,0,0.333333,2.19722,0.136774,0.101039,0.144093,0.202899,10.3629,C27,9,53
2011,398,1.60944,1.60944,1.084949,3.07089,2.19722,0,0.333333,2.30259,0.126953,0.090064,0.154953,0.156037,10.5055,C27,9,53
2012,398,2.19722,1.94591,1.090344,3.10024,2.19722,0,0.333333,2.3979,0.133174,0.080717,0.121759,0.366604,10.6123,C27,9,53
2013,398,1.79176,1.79176,1.031825,3.34098,2.19722,0,0.333333,2.48491,0.094844,0.074741,0.116824,0.266436,10.8459,C27,9,53
2014,398,2.3979,1.60944,1.419127,3.54594,2.07944,0,0.333333,2.56495,0.091698,0.077223,0.14245,0.319068,10.8803,C27,9,53
2015,398,1.09861,1.09861,1.398115,3.05867,2.19722,0,0.333333,2.63906,0.270643,0.096052,0.144397,0.729619,10.6926,C27,9,53
2016,398,3.13549,1.60944,1.335911,3.14117,2.19722,0,0.333333,2.70805,0.277264,0.094752,0.187066,0.567316,10.7781,C27,9,53
2017,398,3.43399,2.07944,1.589292,3.48196,2.19722,0,0.333333,2.77259,0.249441,0.10278,0.120085,0.44427,10.9384,C27,9,53
2009,399,3.04452,1.38629,1.514955,0.68861,2.19722,0,0.333333,2.56495,0.207751,0.01668,-0.101111,0.549826,9.21578,C38,20,31
2010,399,3.13549,1.38629,1.923808,0.602782,2.19722,0,0.333333,2.63906,0.161084,0.015269,0.001661,0.271258,9.31813,C38,20,31
2011,399,2.99573,0,1.934479,0.569514,2.19722,0,0.333333,2.70805,0.134971,0.019962,-0.047242,0.351528,9.3668,C38,20,31
2012,399,4.12713,2.30259,1.695324,0.642885,2.19722,0,0.333333,2.77259,0.15121,0.035198,-0.003789,0.449428,9.89404,C38,20,31
2013,399,4.27667,2.30259,2.188156,0.608645,2.19722,0,0.333333,2.83321,0.154702,0.045279,0.037609,0.263325,10.0984,C38,20,31
2014,399,4.00733,2.3979,2.630569,0.543301,2.19722,0,0.333333,2.89037,0.142305,0.052165,0.053001,0.246842,10.1737,C38,20,31
2015,399,4.27667,2.83321,3.048171,0.511043,2.19722,0,0.333333,2.94444,0.126852,0.048239,0.053226,0.258004,10.3583,C38,20,31
2016,399,5.05625,3.80666,3.328166,0.394639,2.19722,0,0.333333,2.99573,0.124771,0.056953,0.055685,0.348525,10.0175,C38,20,31
2017,399,4.56435,2.63906,3.556193,0.178325,2.19722,0,0.333333,3.04452,0.107023,0.060067,-0.133519,1.07711,9.34943,C38,20,31
2009,400,3.55535,2.48491,0.1290238,2.10875,2.07944,0,0.375,2.77259,0.049143,0.124696,0.035415,0.75305,9.11331,C35,17,20
2010,400,3.73767,2.30259,0.1359181,1.75999,2.19722,0,0.333333,2.83321,0.09433,0.142331,0.019312,0.457787,9.11046,C35,17,20
2011,400,3.55535,2.48491,0.8586816,1.15255,2.07944,0,0.375,2.89037,0.119488,0.137757,0.016285,1.24132,9.13819,C35,17,20
2012,400,3.73767,2.56495,1.377458,0.695794,2.07944,0,0.375,2.94444,0.113075,0.119086,0.05294,0.595583,8.74992,C35,17,20
2013,400,3.68888,2.30259,1.217344,0.76509,2.19722,0,0.333333,2.99573,0.113661,0.13173,0.052647,0.437313,8.75644,C35,17,20
2014,400,3.82864,2.77259,1.582896,0.739402,2.19722,0,0.333333,3.04452,0.09415,0.154087,0.013238,0.472959,8.79289,C35,17,20
2015,400,3.63759,2.30259,1.971328,0.136842,2.19722,0,0.333333,3.09104,0.10007,0.203199,-0.021886,0.763833,7.30896,C35,17,20
2017,400,3.43399,1.94591,2.340623,0.358378,1.94591,0,0.428571,3.17805,0.138085,0.223775,0.015793,1.15882,7.79465,C35,17,20
2010,401,1.38629,1.38629,1.974805,2.12778,2.07944,1,0.375,2.19722,0.214768,0.375947,0.118398,0.514183,8.49235,I65,26,10
2012,401,2.30259,2.30259,2.620759,0.362907,2.07944,0,0.375,2.3979,0.219459,0.375947,0.06038,1.26447,7.71747,I65,26,10
2013,401,1.09861,1.09861,2.692675,1.91572,1.94591,0,0.428571,2.48491,0.19238,0.375947,0.094581,0.302227,8.75378,I65,26,10
2014,401,2.07944,2.07944,2.931707,1.48509,1.79176,0,0.333333,2.56495,0.173478,0.375947,0.101064,0.99513,8.93351,I65,26,10
2015,401,2.07944,2.07944,3.48157,1.72168,2.19722,0,0.333333,2.63906,0.089368,0.375947,0.069484,0.137959,9.62448,I65,26,10
2016,401,1.79176,1.79176,3.44728,1.63409,2.19722,0,0.333333,2.70805,0.08254,0.35323,0.034504,0.278855,10.0624,I65,26,10
2017,401,2.19722,2.19722,3.795526,1.71646,2.07944,0,0.375,2.77259,0.049816,0.279844,0.027172,0.757371,10.5422,I65,26,10
2009,402,2.83321,2.30259,1.759901,1.75793,2.70805,0,0.333333,1.60944,0.046572,0.101747,0.05102,0.237743,9.3999,C39,21,43
2010,402,3.21888,2.83321,0.0681807,1.34326,2.3979,0,0.363636,1.79176,0.067169,0.108674,0.047879,1.50594,9.58051,C39,21,43
2011,402,3.17805,2.63906,1.984754,0.968581,2.3979,0,0.363636,1.94591,0.224789,0.118052,0.046112,1.28527,9.45609,C39,21,43
2012,402,4.38203,3.91202,2.238728,0.58686,2.3979,0,0.363636,2.07944,0.204448,0.114271,0.071308,2.59169,9.77614,C39,21,43
2013,402,4.56435,4.18965,2.363503,0.598893,2.3979,0,0.363636,2.19722,0.22809,0.127492,0.078947,3.08535,9.80008,C39,21,43
2014,402,4.72739,4.21951,2.465507,0.687658,2.3979,0,0.363636,2.30259,0.168069,0.127304,0.035024,0.582855,9.62831,C39,21,43
2015,402,4.76217,4.44265,2.480682,0.891376,2.3979,0,0.363636,2.3979,0.140867,0.124783,0.0333,0.732481,10.2683,C39,21,43
2016,402,5.02388,4.8828,2.614778,0.76079,2.3979,0,0.363636,2.48491,0.144276,0.110381,0.037562,1.0448,10.3633,C39,21,43
2017,402,5.15329,4.90527,2.574518,0.832875,2.3979,0,0.363636,2.56495,0.138181,0.099926,0.054453,1.08551,10.5106,C39,21,43
2009,403,3.04452,1.09861,1.215453,2.03836,2.19722,0,0.333333,1.09861,0.159759,0.083659,0.071799,0.332443,8.80802,C41,23,5
2010,403,3.21888,1.60944,0.0749422,1.94495,2.19722,0,0.333333,1.09861,0.167419,0.097234,0.064665,0.280202,9.01787,C41,23,5
2011,403,2.99573,0.693147,1.272973,1.36681,2.19722,0,0.333333,1.38629,0.174277,0.103267,0.0073,0.212364,8.95714,C34,16,5
2012,403,2.77259,0,1.477666,0.487957,2.19722,0,0.333333,1.60944,0.235513,0.108836,-0.015321,0.371935,7.02266,C34,16,5
2013,403,2.77259,1.94591,1.394273,0.486757,2.19722,0,0.333333,1.79176,0.290396,0.11405,0.031592,0.109357,7.50401,C34,16,5
2014,403,2.30259,1.38629,1.489216,0.856983,2.19722,0,0.333333,1.94591,0.281807,0.112064,0.115714,0.338151,8.07475,C34,16,5
2015,403,2.83321,1.38629,2.010117,0.73211,2.19722,0,0.333333,2.07944,0.24407,0.140641,0.091632,0.390413,6.56699,C34,16,5
2016,403,2.63906,0.693147,1.88811,0.991291,2.19722,0,0.333333,2.19722,0.241853,0.142567,0.097015,0.441204,7.13125,C34,16,5
2017,403,3.63759,2.30259,1.762593,0.875365,2.19722,0,0.333333,2.30259,0.153267,0.125939,0.01626,0.09155,8.63713,C34,16,5
2009,404,3.29584,2.30259,0.8062814,1.85223,2.19722,0,0.333333,1.09861,0.287067,0.082112,0.037839,0.043665,9.55571,C37,19,25
2010,404,3.43399,2.77259,0.1413323,2.07588,2.19722,0,0.333333,1.09861,0.373794,0.060202,0.163597,0.400625,10.2189,C37,19,25
2011,404,3.2581,2.70805,1.200941,1.57912,2.19722,0,0.333333,1.38629,0.247483,0.071853,0.009817,0.370372,10.0913,C37,19,25
2012,404,3.55535,2.89037,0.9977722,0.520421,2.19722,0,0.333333,1.60944,0.276375,0.099944,0.030077,0.331332,8.85576,C36,18,25
2013,404,3.52636,2.89037,1.235058,0.845301,2.19722,0,0.333333,1.79176,0.340523,0.085794,0.041213,0.336874,9.35358,C36,18,25
2014,404,3.80666,3.21888,1.522273,0.962257,2.19722,0,0.333333,1.94591,0.427733,0.095609,0.083165,0.571063,9.67852,C36,18,25
2015,404,4.11087,3.43399,1.64627,1.16526,2.19722,0,0.333333,2.07944,0.478396,0.107023,0.101632,0.407737,9.77683,C36,18,25
2016,404,3.17805,2.48491,2.210325,1.34855,2.19722,0,0.333333,2.19722,0.535636,0.097957,0.074431,0.745872,10.0527,C36,18,25
2017,404,2.3979,1.79176,2.452728,1.50919,2.19722,0,0.333333,2.30259,0.43609,0.08143,-0.014563,0.558312,10.5858,C36,18,25
2009,405,3.13549,1.94591,1.227273,0.954601,2.19722,0,0.333333,2.19722,0.213427,0.066276,0.090119,0.489695,9.19922,C36,18,31
2010,405,2.89037,1.79176,1.056508,0.844671,2.19722,0,0.333333,2.30259,0.226335,0.063375,0.071377,0.562553,9.50713,C36,18,31
2011,405,2.56495,1.38629,0.8793722,0.555351,2.19722,0,0.333333,2.3979,0.259394,0.064383,0.007812,1.13933,9.12736,C36,18,31
2012,405,2.99573,1.94591,1.289858,0.530473,2.19722,0,0.333333,2.48491,0.259989,0.062603,0.093413,1.02445,9.20442,C36,18,31
2013,405,3.29584,2.19722,1.161095,0.706702,2.19722,1,0.333333,2.56495,0.260916,0.064467,0.096616,0.663702,9.7067,C36,18,31
2014,405,2.77259,1.38629,1.643528,0.708905,2.19722,0,0.333333,2.63906,0.207411,0.065003,0.054804,0.648521,9.9523,C36,18,31
2015,405,3.2581,1.60944,2.965053,0.55633,2.19722,0,0.333333,2.70805,0.238246,0.080335,0.062218,0.337532,9.74142,C36,18,31
2016,405,4.45435,2.94444,3.002171,0.553834,2.19722,0,0.333333,2.77259,0.276414,0.087528,0.044572,0.570999,9.77575,C36,18,31
2017,405,5.32301,3.49651,3.243531,0.431547,2.19722,1,0.333333,2.83321,0.25314,0.079733,0.031761,0.487733,9.28056,C36,18,31
2009,406,2.19722,1.60944,1.009014,1.28444,1.94591,1,0.428571,2.48491,0.390902,0.047809,0.041057,0.968998,8.44071,C14,2,25
2010,406,2.77259,2.77259,1.037212,0.900183,1.94591,1,0.428571,2.56495,0.486427,0.045259,0.026583,0.85224,8.52882,C14,2,25
2011,406,2.56495,2.3979,1.200941,0.7899,2.19722,1,0.444444,2.63906,0.532337,0.057409,0.154324,0.417962,8.79409,C14,2,25
2012,406,3.17805,2.99573,1.547078,0.899935,2.19722,1,0.444444,2.70805,0.542236,0.046586,0.084611,0.762769,8.98364,C13,1,25
2013,406,3.04452,2.99573,1.784364,0.343931,2.19722,1,0.444444,2.77259,0.360223,0.053436,0.051091,1.11011,8.48029,C13,1,25
2014,406,3.13549,3.13549,1.70962,0.020196,2.19722,1,0.444444,2.83321,0.33079,0.048806,0.057661,0.738047,7.87128,C13,1,25
2015,406,2.70805,2.70805,1.502429,0.244602,2.19722,1,0.444444,2.89037,0.519469,0.038358,0.040493,0.577387,8.47237,C13,1,25
2016,406,2.63906,2.63906,1.219825,0.363142,2.19722,1,0.444444,2.94444,0.493961,0.04303,0.056422,0.456821,8.67292,C13,1,25
2017,406,2.56495,2.56495,1.832882,0.386536,2.19722,1,0.444444,2.99573,0.462525,0.031162,-0.017517,0.552795,8.64978,C13,1,25
2009,407,0,0,0.9951025,2.29161,2.19722,0,0.333333,1.60944,0.228412,0.036753,0.032588,0.411781,8.25654,C39,21,51
2010,407,0.693147,0.693147,1.155308,1.46657,2.19722,0,0.333333,1.79176,0.193329,0.040865,-0.034286,0.322502,7.78246,C39,21,51
2011,407,0.693147,0.693147,1.42636,1.55802,2.19722,0,0.333333,1.94591,0.380777,0.040794,-0.002335,0.115582,8.54237,C39,21,51
2012,407,1.94591,0.693147,1.967075,1.26356,2.19722,0,0.333333,2.07944,0.242719,0.050474,-0.020286,0.25133,8.76455,C39,21,51
2013,407,1.60944,0,2.620111,0.822354,2.19722,1,0.333333,2.19722,0.262342,0.054272,-0.010603,0.020436,8.39421,C39,21,51
2014,407,0.693147,0.693147,2.76331,0.655009,2.19722,1,0.333333,2.30259,0.247967,0.045331,0.002139,0.050549,6.59086,C39,21,51
2017,407,2.30259,1.79176,4.167581,0.88671,2.19722,1,0.333333,2.56495,0.273096,0.049143,0.012835,0.471784,8.46291,C39,21,51
2012,408,2.56495,1.60944,1.967075,0.994117,1.94591,1,0.428571,2.30259,0.064245,0.056062,-0.05079,0.033666,8.9725,C18,5,51
2013,408,0,0,2.412031,0.750397,1.94591,1,0.428571,2.3979,0.055945,0.066359,-0.028674,0.044243,8.50732,C18,5,51
2014,408,0,0,2.961961,0.945404,1.94591,1,0.428571,2.48491,0.052128,0.074082,0.019076,0.19039,8.58128,C18,5,51
2015,408,1.09861,0.693147,3.199953,1.00108,1.94591,1,0.428571,2.56495,0.043861,0.083602,0.011163,0.205585,8.10835,C18,5,51
2016,408,0,0,3.419206,1.16148,1.79176,1,0.5,2.63906,0.041164,0.078179,0.036898,0.072041,7.98212,C18,5,51
2009,409,4.98361,1.38629,2.002467,1.67898,2.3979,0,0.363636,1.09861,0.050736,0.047611,0.086246,0.405349,9.88801,C17,4,21
2010,409,3.63759,2.77259,2.181808,1.47693,2.48491,0,0.333333,1.09861,0.0449,0.042129,0.07046,0.516979,10.2513,C17,4,21
2011,409,3.2581,0.693147,2.134937,1.75337,2.3979,0,0.363636,1.38629,0.116092,0.06122,0.142253,1.19259,10.7022,C17,4,21
2012,409,4.11087,3.49651,2.095554,1.57115,2.30259,0,0.4,1.60944,0.143102,0.057096,0.105309,0.965994,10.7011,C17,4,21
2013,409,3.09104,1.60944,2.32581,1.51463,2.19722,0,0.333333,1.79176,0.1542,0.068463,0.15637,0.661905,10.5765,C17,4,21
2014,409,2.07944,1.60944,2.476885,1.58188,2.19722,0,0.333333,1.94591,0.127615,0.072159,0.163095,0.770864,10.7184,C17,4,21
2015,409,3.63759,2.3979,2.616228,1.62924,2.19722,0,0.333333,2.07944,0.112811,0.085895,0.097423,0.757818,10.8429,C17,4,21
2016,409,2.94444,2.56495,2.741517,1.3789,2.19722,0,0.333333,2.19722,0.09191,0.097378,0.120084,0.623269,10.6443,C17,4,21
2017,409,3.58352,2.89037,2.621185,1.30131,2.19722,0,0.333333,2.30259,0.083059,0.088417,0.086817,0.553265,10.9039,C17,4,21
2009,410,1.94591,1.38629,1.718562,2.95232,1.60944,0,0.4,1.09861,0.07518,0.06295,0.075782,0.254065,10.124,C27,9,51
2010,410,1.94591,1.38629,1.896111,3.07319,2.19722,0,0.333333,1.09861,0.093802,0.067008,0.085821,0.184375,10.6346,C27,9,51
2011,410,2.3979,2.19722,1.93216,3.19985,2.19722,0,0.333333,1.38629,0.123329,0.07511,0.111371,0.348191,10.7676,C27,9,51
2012,410,2.63906,2.56495,2.062602,4.05972,2.19722,0,0.333333,1.60944,0.177061,0.091751,0.174862,0.829172,11.2256,C27,9,51
2013,410,2.56495,2.56495,2.049062,4.25047,2.19722,0,0.333333,1.79176,0.168052,0.076953,0.183496,0.571077,11.4891,C27,9,51
2014,410,2.63906,2.63906,2.474271,4.22105,2.19722,0,0.333333,1.94591,0.184695,0.065217,0.21279,0.237659,11.7096,C27,9,51
2015,410,3.61092,3.52636,2.184237,4.34042,2.19722,0,0.333333,2.07944,0.174708,0.080742,0.196037,0.252044,11.9127,C27,9,51
2016,410,3.3673,3.21888,2.758328,4.35416,2.19722,0,0.333333,2.19722,0.149998,0.094529,0.219587,0.416853,12.014,C27,9,51
2017,410,1.94591,1.94591,3.165716,4.10593,2.19722,0,0.333333,2.30259,0.16276,0.122172,0.21236,0.730732,12.0525,C27,9,51
2009,411,1.79176,0,1.341676,0.635531,2.19722,0,0.333333,1.38629,0.09141,0.028603,-0.137731,1.14321,9.06883,C32,14,51
2010,411,3.21888,1.94591,1.449202,0.507825,2.07944,0,0.375,1.60944,0.106172,0.023613,-0.091464,0.618904,9.21045,C32,14,51
2011,411,2.63906,0.693147,1.079786,0.275139,2.19722,0,0.333333,1.79176,0.116297,0.02639,-0.055586,1.20076,7.43943,C32,14,51
2012,411,2.3979,1.38629,1.044161,0.136189,2.19722,0,0.333333,1.94591,0.280093,0.032891,0.240904,1.94771,6.61803,C32,14,51
2013,411,2.99573,1.60944,1.590917,0.107338,2.07944,0,0.375,2.07944,0.224603,0.026457,-0.131237,2.12008,5.87116,C32,14,51
2015,411,1.38629,0,1.693823,0.13709,2.19722,0,0.333333,2.30259,0.169372,0.016809,0.144048,0.137947,6.91259,C32,14,51
2016,411,2.19722,0.693147,2.320594,0.140608,1.94591,0,0.428571,2.3979,0.115861,0.014182,0.013246,0.050907,7.37661,C32,14,51
2017,411,2.56495,1.60944,3.074555,0.287643,2.19722,0,0.333333,2.48491,0.093043,0.012291,-0.137731,0.177689,8.95077,C32,14,51
2012,412,3.04452,2.56495,2.083903,1.44694,1.94591,0,0.428571,2.3979,0.102276,0.282127,0.023132,0.240995,8.28046,C39,21,45
2013,412,3.13549,2.30259,2.07272,1.58334,1.94591,0,0.428571,2.48491,0.060131,0.235985,0.036477,0.731829,8.96888,C39,21,45
2014,412,2.3979,1.09861,2.197724,2.20136,1.60944,0,0.571429,2.56495,0.046093,0.19579,0.02332,0.423187,9.35444,C39,21,45
2015,412,3.8712,2.70805,2.141393,2.41462,1.60944,0,0.571429,2.63906,0.032454,0.19085,0.044204,0.129394,9.08348,C39,21,45
2016,412,4.51086,4.31749,2.43452,2.37038,1.60944,0,0.571429,2.70805,0.022801,0.184233,0.061105,0.079023,9.27247,C39,21,45
2009,413,1.60944,1.60944,0.6096073,1.93894,2.19722,0,0.333333,2.07944,0.268042,0.088891,0.029315,1.49857,8.05287,C35,17,41
2010,413,2.30259,2.30259,0.068801,1.67957,2.19722,0,0.333333,2.19722,0.251746,0.100224,0.023401,0.325164,8.08662,C35,17,41
2011,413,2.3979,1.09861,0.6196552,1.72332,2.19722,0,0.333333,2.30259,0.363091,0.094685,0.047097,0.278972,8.40107,C35,17,41
2012,413,1.38629,1.09861,0.88569,1.11765,2.07944,1,0.375,2.3979,0.400756,0.126451,0.001517,1.1076,7.81929,C30,12,41
2014,413,1.94591,1.94591,0.6668534,0.301074,2.07944,0,0.375,2.56495,0.261762,0.141793,0.007719,1.71579,6.79495,C30,12,41
2016,413,0.693147,0.693147,0.8549079,0.704561,2.19722,0,0.333333,2.70805,0.189967,0.127797,0.036208,3.11499,7.63511,C30,12,41
2016,414,5.0689,3.71357,2.686659,1.65411,2.19722,0,0.333333,2.89037,0.136503,0.109126,0.054377,0.530522,9.93065,I65,26,23
2017,414,4.15888,3.46574,2.915859,1.31777,2.19722,0,0.333333,2.94444,0.10336,0.101431,0.025756,0.329554,10.029,I65,26,23
2009,415,1.38629,0,1.356928,1.03885,2.3979,1,0.363636,2.70805,0.09842,0.03871,0.076478,0.027381,9.47919,C38,20,35
2010,415,0,0,1.130653,0.732973,2.3979,1,0.363636,2.77259,0.107197,0.024856,-0.098423,0.110399,9.62847,C38,20,35
2011,415,1.09861,0,1.513956,0.643889,2.3979,1,0.363636,2.83321,0.185481,0.022083,-0.019138,0.452906,9.63355,C38,20,35
2012,415,1.09861,0,1.222163,0.689447,2.3979,1,0.363636,2.89037,0.264854,0.021845,0.099267,1.22647,9.81177,C38,20,35
2013,415,1.60944,0.693147,0.157749,0.69747,2.3979,1,0.363636,2.94444,0.322645,0.026068,0.140673,1.80164,9.86929,C38,20,35
2014,415,2.19722,1.09861,1.403012,0.697735,2.3979,1,0.363636,2.99573,0.313433,0.02942,0.168314,4.09493,10.0735,C38,20,35
2015,415,2.07944,0.693147,1.803632,0.640157,2.3979,1,0.363636,3.04452,0.33961,0.037658,0.069267,4.09493,10.1347,C38,20,35
2016,415,4.23411,1.38629,1.753527,0.754125,2.30259,1,0.4,3.09104,0.366596,0.027514,0.125546,1.55489,9.99698,C38,20,35
2017,415,3.3322,1.09861,2.056622,0.415558,2.3979,1,0.363636,3.13549,0.371082,0.021986,0.069164,1.12258,9.59517,C38,20,35
2009,416,0,0,0.8354772,1.34234,2.19722,0,0.333333,2.07944,0.264883,0.033765,0.062566,0.03179,9.26054,C30,12,83
2010,416,0,0,0.0313003,1.09533,2.19722,0,0.333333,2.19722,0.344614,0.028161,0.052618,0.016789,9.49043,C30,12,83
2011,416,1.38629,0,0.3760183,1.0765,2.19722,0,0.333333,2.30259,0.340161,0.034426,0.03246,0.018217,9.69073,C30,12,83
2012,416,1.79176,0.693147,0.5815215,1.03454,2.19722,0,0.333333,2.3979,0.505803,0.037714,0.036957,0.071041,9.76861,C30,12,83
2013,416,2.89037,2.48491,1.46585,0.798833,2.19722,0,0.333333,2.48491,0.273575,0.03988,-0.046494,0.315184,10.8364,C30,12,61
2014,416,3.68888,2.83321,1.669496,0.712722,2.19722,0,0.333333,2.56495,0.234672,0.038563,0.00177,0.092918,10.7675,C30,12,61
2015,416,4.00733,3.13549,1.837278,0.687987,2.19722,0,0.333333,2.63906,0.197661,0.045722,0.062614,0.101403,10.7486,C30,12,61
2016,416,4.41884,3.82864,2.002391,0.556844,2.19722,0,0.333333,2.70805,0.167395,0.042685,0.065254,0.519986,10.6706,C30,12,61
2017,416,4.85203,3.8712,2.086034,0.374803,2.19722,0,0.333333,2.77259,0.128999,0.039135,0.032537,0.09025,9.95822,C30,12,61
2009,417,0,0,1.453248,2.15114,1.60944,1,0.4,1.09861,0.044067,0.044965,0.103839,0.239201,9.65322,C22,6,51
2010,417,2.83321,0.693147,2.11377,2.12891,1.94591,1,0.571429,1.09861,0.045842,0.068489,0.066061,0.050487,9.72409,C22,6,51
2011,417,0.693147,0,1.831825,1.09628,1.94591,1,0.571429,1.38629,0.296742,0.10457,0.017638,0.990447,9.44056,C22,6,51
2012,417,1.60944,1.09861,2.104293,1.17582,1.94591,1,0.571429,1.60944,0.338765,0.08992,0.075555,0.101626,9.46833,C22,6,51
2013,417,3.3322,2.63906,2.575637,1.64762,1.94591,1,0.571429,1.79176,0.295693,0.094351,0.10164,0.490635,9.99739,C22,6,51
2014,417,3.71357,2.63906,3.274623,1.88133,1.94591,1,0.571429,1.94591,0.253338,0.097463,0.100019,0.594688,10.3521,C22,6,51
2015,417,3.95124,2.56495,3.659735,0.867873,1.60944,1,0.571429,2.07944,0.242939,0.1105,0.064742,0.263246,10.1313,C22,6,51
2016,417,3.97029,2.70805,3.787522,1.19221,1.60944,1,0.4,2.19722,0.165881,0.105623,0.020693,0.247686,10.213,C22,6,51
2017,417,4.48864,3.17805,4.101617,1.54979,1.60944,1,0.4,2.30259,0.14657,0.112411,0.044536,0.136937,10.6163,C22,6,51
2009,418,1.38629,0,1.453161,4.21944,2.3979,0,0.363636,1.94591,0.07601,0.061464,0.220061,0.184494,12.0277,C15,3,21
2010,418,1.79176,0,1.642404,4.08491,2.48491,0,0.333333,2.07944,0.076688,0.057903,0.240904,0.073824,12.6366,C15,3,21
2011,418,1.09861,0,1.620127,4.34909,2.30259,0,0.4,2.19722,0.082872,0.051879,0.240904,0.016761,13.2232,C15,3,21
2012,418,1.09861,0,1.666829,4.39317,2.30259,1,0.4,2.30259,0.131991,0.059073,0.23247,0.037019,13.2451,C15,3,21
2013,418,4.04305,2.56495,1.952203,4.39317,2.3979,0,0.363636,2.3979,0.189428,0.069052,0.112693,0.015727,13.2451,C15,3,21
2014,418,3.46574,2.83321,2.130311,4.05386,2.30259,0,0.4,2.48491,0.221236,0.086358,0.094298,0.109448,13.2451,C15,3,21
2015,418,2.89037,1.94591,2.465087,4.11594,2.3979,0,0.363636,2.56495,0.205814,0.090197,0.172366,0.053935,13.2451,C15,3,21
2016,418,3.13549,2.07944,2.808283,4.38145,2.3979,0,0.363636,2.63906,0.205392,0.092092,0.190832,0.0749,13.2451,C15,3,21
2017,418,3.89182,1.94591,2.851858,4.39317,2.30259,0,0.4,2.70805,0.190705,0.076923,0.159118,0.103439,13.2451,C15,3,21
2009,419,4.82831,4.57471,1.799821,2.31486,2.19722,1,0.333333,1.94591,0.024628,0.169265,0.108966,0.422954,9.62607,C39,21,51
2010,419,5.0876,4.91998,1.822809,2.12343,2.19722,1,0.333333,2.07944,0.021306,0.188567,0.069581,0.523465,10.051,C39,21,51
2011,419,5.23644,5.11799,2.034557,2.25966,2.19722,1,0.333333,2.19722,0.020632,0.185156,0.113574,0.453162,10.301,C39,21,51
2012,419,5.48064,5.38907,2.313648,2.37024,2.19722,1,0.333333,2.30259,0.019001,0.172721,0.146205,0.453947,10.5392,C39,21,51
2013,419,5.49717,5.40717,2.575637,2.08084,2.19722,1,0.333333,2.3979,0.213525,0.195632,0.087842,0.974872,10.3859,C39,21,51
2014,419,5.57215,5.40717,2.607123,0.330739,2.19722,1,0.333333,2.48491,0.215071,0.28196,0.036717,1.05509,9.33156,C39,21,51
2015,419,5.0814,5.00395,3.275856,0.708662,2.19722,0,0.333333,2.56495,0.16393,0.256521,0.104405,0.237646,9.5487,C39,21,51
2016,419,1.94591,0.693147,3.38471,1.71998,2.19722,1,0.333333,2.63906,0.140925,0.227606,0.096896,0.29054,9.96767,C39,21,51
2017,419,4.66344,4.61512,3.953484,1.52412,2.19722,1,0.333333,2.70805,0.09686,0.267476,0.057837,1.42382,9.94543,C39,21,51
2009,420,3.63759,2.83321,1.91894,1.37463,2.19722,1,0.333333,1.09861,0.101546,0.030581,-0.036035,0.19375,9.96834,C38,20,21
2010,420,3.7612,2.48491,1.988977,0.655928,2.19722,0,0.333333,1.09861,0.125028,0.031737,-0.043867,0.926803,9.99006,C38,20,21
2011,420,3.7612,3.09104,1.855129,0.693751,2.19722,0,0.333333,1.38629,0.184599,0.040139,-0.096255,0.36123,10.1743,C38,20,21
2012,420,4.61512,3.80666,2.013403,1.10031,2.07944,0,0.375,1.60944,0.235509,0.047121,-0.038366,0.939215,10.5511,C38,20,21
2013,420,4.74493,3.98898,2.190665,1.0964,2.19722,0,0.333333,1.79176,0.197654,0.05357,0.002281,0.183331,10.3899,C38,20,21
2014,420,5.22036,4.48864,2.268438,1.25484,2.19722,0,0.333333,1.94591,0.179036,0.067499,-0.072722,0.500693,10.504,C38,20,21
2015,420,5.09375,4.23411,2.811661,1.33968,2.19722,0,0.333333,2.07944,0.148666,0.065984,-0.03029,0.12579,11.0865,C38,20,21
2016,420,4.77912,3.93183,2.687702,0.645514,2.19722,0,0.333333,2.19722,0.151523,0.087596,-0.05401,0.299251,9.33418,C38,20,21
